url,word_count,sentence_count,flesch_reading_ease,top_keywords,embedding
https://support.apple.com/guide/remote-desktop/welcome/mac,48,4,59.3,manage|computers|computer|control|files,"[0.47484597785244725, -0.27896610734100036, 0.4647222309418626, 0.038240266138626626, -0.5508782944702172, -0.05008933195930206, -0.373627605071111, 3.220897752040244e-17, -2.679956156345314e-23, -1.0212800721195913e-28, -1.6217922865457292e-28, -1.9254150223423177e-29, 1.0747291179952443e-28, -5.753769439273658e-29, -2.548491903924784e-29, -3.770028803626488e-32, -7.94159872124896e-34, -1.5133798966238866e-32, -6.209869185729669e-33, -6.221090610111461e-32, 1.3376635061582848e-32, -0.0, -2.578824534163098e-32, -1.611765333851936e-33, -6.044120001944761e-33, -2.2161773340464123e-33, -0.0, -2.578824534163098e-32, -5.157649068326196e-32, 3.137905634342988e-32, 3.223530667703872e-32, 1.561397667169063e-33, 3.1479791676795626e-34, 2.243377630191003e-32, -8.016529964792621e-32, -4.239470278525772e-32, -3.62623495401727e-32, 2.4306257654656112e-33, -5.8471227613107106e-34, -4.990892008022548e-34, -6.079023838249454e-34, -1.2096570779165471e-33, -2.0146844902187005e-34, -5.200910409972146e-34, 7.924506802595042e-35, 5.298593842746016e-34, -8.208667983090893e-34, -1.0934383005452435e-33, -2.423734105353447e-34, -5.352943527675327e-34]"
https://en.wikipedia.org/wiki/Remote_desktop_software,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738224e-18, 1.6511866954524561e-18, 2.835541519970058e-18, -1.400663987849035e-18, 2.090473715476515e-18, -1.3627528794234336e-18, 4.8707545052198925e-17, 8.439666342721972e-17, -6.118470061234909e-17, -1.6098874303770924e-18, 2.2487630567937274e-20, -7.587826287933327e-23, 8.814755933245209e-30, 6.479434577954626e-31, -5.880041301205122e-32, -4.983900769005871e-33, 4.018081483455937e-33, 5.332738471994249e-34, 1.626682582066531e-33, -5.766898317829461e-34, 4.037547238389349e-33, 3.651579749153685e-33, -1.609977704630246e-33, 1.68351382186289e-33, -1.2989343047971585e-33, -5.596149881675468e-33, -2.0644594491223857e-34, -1.3240820379831057e-33]"
https://www.cloudflare.com/learning/access-management/what-is-ztna/,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954480823e-18, 2.8355415199727854e-18, -1.400663987834792e-18, 2.0904737067769373e-18, -2.045457429823509e-18, -2.3158371192490162e-18, 5.651761752586908e-19, 3.0819603313233926e-18, -5.1055623656258184e-18, -1.1488170817833017e-16, -1.1316950387656602e-20, -1.982402740903838e-27, 2.8806916749929694e-29, -7.4060527967564214e-31, -2.0181713089863007e-32, -6.277939508631004e-33, 1.7685355284006103e-33, -2.3432096405194054e-33, 2.4385674866380506e-34, 4.575777080177319e-33, 4.7162105796158914e-33, -3.558384044184263e-32, -4.254675164710577e-32, 1.1159110316388057e-32, 2.7675118650200795e-33, -1.6963862735752844e-32, 1.9466619509088226e-32]"
https://www.fortinet.com/solutions/enterprise-midsize-business/network-access/application-access,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.8355415199727847e-18, -1.4006639878349831e-18, 2.0904737068917628e-18, -2.0382143172890425e-18, -1.7394613567113285e-18, 1.5218579184570709e-18, 1.7415027804244e-18, 1.149895085540358e-16, -2.8500288506643053e-18, -1.2430092395795372e-21, 1.5672968416046847e-27, -1.3852012588731023e-28, 1.107483447873535e-30, 2.5711827465326205e-32, 1.0539278715186679e-34, 4.501169253043743e-34, -2.6869363288388256e-33, 3.161990861329732e-34, -8.331631933116382e-34, 2.998590712210609e-33, -2.2004787837257633e-34, 2.3724336582684703e-34, 1.4998861590036569e-33, -1.0990843292473314e-33, -3.3134671318467216e-34, 2.1754456635170493e-33]"
https://www.microsoft.com/en-us/security/business/security-101/what-is-zero-trust-network-access-ztna,527,27,17.84,access|trust|security|traditional|benefits,"[0.26930955123091244, -0.1876874187705786, -0.4799702766005741, 0.7362535570205551, 0.17384519630980388, -0.04582059666829518, -0.2404680733382563, 3.2208977520402325e-17, -2.679956159219847e-23, -1.0210899279398135e-28, -1.6216832381628495e-28, -1.9272589359704284e-29, 1.0741010104705877e-28, -5.768169125849156e-29, -2.549939447582241e-29, -1.1042568087794858e-32, -5.6455053268696036e-33, 5.048213220160924e-33, -4.0355521201752885e-32, 7.810881577255746e-33, -3.529805591982356e-32, -4.7021153705070114e-32, -3.5454222420063946e-32, -6.3564467229618425e-34, -1.5464514466357287e-33, 2.578824534163098e-32, -1.289412267081549e-32, -3.8682368012446467e-32, 5.157649068326196e-32, 1.289412267081549e-32, 2.578824534163098e-32, 5.6411786684817764e-33, -3.8279426678983484e-33, 1.487648877089995e-32, 3.415290052123042e-32, 5.131058275287139e-32, -5.625970694312336e-32, -2.2728016394794493e-34, -6.137336970900555e-34, -3.3255635867026624e-34, -8.273140906007542e-34, -1.0027408449749707e-33, -6.535807434691273e-36, -2.6062708084870793e-34, -2.834352905252916e-35, 7.199232752693772e-34, -1.0482640907147317e-33, -1.0397272061410932e-33, -1.9898763794816376e-34, -6.033056960366793e-34]"
https://www.zscaler.com/resources/security-terms-glossary/what-is-zero-trust-network-access,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.090473706778359e-18, -2.0452544459628093e-18, -2.298038079646126e-18, 5.924352363272933e-19, 3.1005277150686707e-18, -2.200018046579157e-18, 2.4126926444006514e-18, -1.1494846327280458e-16, 2.033335115643713e-23, 4.376415080037127e-25, -1.9895976833828604e-27, -6.2796067337167126e-30, 1.589020085898257e-32, 4.84609958681851e-33, -2.2074735997716544e-32, 2.8861226755864298e-33, 5.439594430943231e-33, 1.8747657734676714e-32, 4.641506479868306e-33, 4.362908638133826e-32, -1.7041902995149467e-32, -1.6040795344478434e-32, 7.31391305960149e-33, -5.428788108044304e-33]"
https://www.efax.com/,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.045254342878877e-18, -2.2979974221346686e-18, 5.924949182452527e-19, 3.10046678697037e-18, -2.1990364775964607e-18, 2.401087404062975e-18, 2.3950028712367902e-18, -1.1417663812077156e-16, 1.308308329411551e-17, 4.567696565985014e-20, 1.7197947895095687e-22, -7.633074589115128e-24, 4.563765611192472e-24, -1.5754554342259365e-32, -6.040995400516415e-33, 6.922716497137808e-33, 2.086995317680858e-32, 7.177431474145155e-33, 3.803273589538405e-32, 6.801925791587759e-33, 6.431826783175518e-33, -1.071662960487193e-32, -2.1270964417128652e-33]"
https://sign.dropbox.com/products/dropbox-fax,466,33,65.22,send|number|receive|computer|online,"[0.23262974170367043, -0.14398127158230886, 0.582776874965297, 0.032900604664305506, 0.7404818590467809, -0.0017901910016269835, -0.08089122893522893, 3.2208977520402084e-17, -2.6799561562243166e-23, -1.0208731361971692e-28, -1.621879207172973e-28, -1.9288582798064973e-29, 1.0742778592850475e-28, -5.766533731497197e-29, -2.551771081960641e-29, -3.406064959930978e-33, 2.567141909691854e-32, -2.6663687256533833e-32, -9.919697334477233e-33, -1.4961257634479953e-33, -3.474936617813385e-32, -2.3341588404384626e-32, -4.266573115877216e-32, -6.3980201964901205e-34, -2.8969357035615873e-33, 2.5555446816236216e-32, 1.6012859419875205e-32, 6.170318596395444e-33, -5.157649068326196e-32, 3.8682368012446467e-32, 4.3517664014002276e-32, -8.05882666925968e-34, 4.02941333462984e-33, 2.578824534163098e-32, -9.025885869570842e-32, -7.5752970691041e-32, -9.941318211532059e-33, 3.786379505450079e-33, -8.420198691877583e-34, -4.113415806072071e-34, -4.901157152965981e-34, -4.355213528057776e-34, 4.75096137604231e-34, -4.897975620654314e-34, -2.7610032700057457e-34, 8.939166958729168e-34, -7.219512800843052e-34, -9.33882360176223e-34, -1.6020925923887657e-34, -4.165479786524838e-34]"
https://www.fax.plus/,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363646e-19, 3.1004667869823992e-18, -2.1990364790559543e-18, 2.401087400549297e-18, 2.395020723170639e-18, -1.0531229493044666e-17, -1.134381405685707e-16, 1.5111392075578297e-17, -3.2490840310117705e-20, 2.0757023586048083e-21, -1.1141712205560565e-21, -4.353500768549188e-31, -9.745029220834979e-32, -2.1863125612429887e-33, 6.855694356459668e-32, -3.1259072638509217e-32, 1.0022749083003639e-32, -7.494018002218892e-33, -8.544839783372233e-32, -8.010652693044771e-32, 9.218638721154439e-33]"
https://comfax.com/reviews/free-fax/,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.100466786982578e-18, -2.1990364790833237e-18, 2.4010874000133526e-18, 2.3950238734085183e-18, 4.475910483296019e-18, 1.7186170512095966e-17, 1.1353866225120842e-16, 1.0235639504849445e-18, 2.220274224018243e-21, -1.208092137470129e-21, -3.192309857682776e-30, -7.394669660289747e-32, -1.1590667934824908e-32, -6.751338668607578e-33, -5.319865957024327e-33, 2.8474950038665403e-32, -1.5938642981319294e-32, 3.316358014593609e-32, -5.5134911627279284e-33, -7.588683906824042e-34]"
https://nytlicensing.com/latest/trends/content-marketing-best-practices-2022/,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.1004667869825718e-18, -2.1990364790785262e-18, 2.4010874000788327e-18, 2.395023493885344e-18, 2.6526183568266494e-18, 1.68262813814667e-18, -3.8688587061430615e-18, 1.1476810395433347e-16, -2.871329284973856e-18, 1.6358001910313383e-18, 3.255077769319668e-28, -5.8122668536877464e-30, -4.5800857208597365e-30, -9.120847204065482e-32, 4.259656204471669e-33, 1.715898615686031e-32, -1.1951800570115731e-32, -2.4260217403213913e-32, 2.2821533071408724e-32, 4.9900323610651794e-33]"
https://copyblogger.com/content-marketing/,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.1004667869825718e-18, -2.19903647907855e-18, 2.40108740007815e-18, 2.3950234979229547e-18, 2.6719216698361302e-18, 1.8491778515867524e-18, -2.868869491547877e-18, 6.720455850346533e-19, 9.873554734946369e-17, -5.864746163905824e-17, -5.863618134566224e-27, -8.940184453484385e-29, 7.364046925410433e-31, 2.47676962959914e-32, -1.3641942536971367e-32, 6.764154557983766e-33, -1.7588399630913664e-32, -2.1411729934745602e-32, -5.283981721220755e-33, 4.484699823810763e-34]"
https://www.twilio.com/en-us/blog/insights/content-marketing-best-practices,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.1004667869825718e-18, -2.19903647907855e-18, 2.401087400078148e-18, 2.395023497994159e-18, 2.672265055825822e-18, 1.8520264616076944e-18, -2.8368692800842848e-18, -2.64778287053373e-18, 5.638775849251711e-17, 1.0001132364323451e-16, 1.3673626206657291e-24, -2.738637864871884e-26, 5.423706789368408e-28, 1.6812438395175663e-29, -2.3391274458976922e-31, -7.789283028478414e-32, 9.030248277341367e-33, -9.80262436353914e-33, 1.1432023941483257e-33, 1.3183147162885296e-32]"
https://www.akkio.com/beginners-guide-to-machine-learning,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.1004667869825718e-18, -2.19903647907855e-18, 2.401087400078148e-18, 2.395023497994135e-18, 2.6722650408353996e-18, 1.8520250922255397e-18, -2.8362174717425593e-18, -2.7091336124277874e-18, -3.625148471851063e-18, -1.0237451202660892e-18, -1.1471537530578138e-16, -2.77640775845538e-18, 6.072588696867003e-20, 1.4367690819744254e-21, 4.004211827260653e-24, -4.440130510731098e-25, -8.361021961614992e-33, 3.3806865802788156e-32, 5.074746331120102e-32, -6.932581459277215e-33]"
https://medium.com/@amitvsolutions/machine-learning-101-the-complete-beginners-guide-to-machine-learning-686a30cbcf6b,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.1004667869825718e-18, -2.19903647907855e-18, 2.401087400078148e-18, 2.395023497994135e-18, 2.672265040835407e-18, 1.852025092225849e-18, -2.8362174717298116e-18, -2.709133613362027e-18, -3.625149212007037e-18, -1.0237463782183022e-18, 5.574140287666255e-18, -1.145980449007393e-16, 1.8799406943240825e-18, 1.110904526644465e-19, 4.613638371446049e-22, -6.323354608574347e-23, -7.786587250936208e-31, 9.924503040030923e-32, 5.886235589939392e-32, -1.295436951117294e-32]"
https://realpython.com/tutorials/data-science/,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.1004667869825718e-18, -2.19903647907855e-18, 2.401087400078148e-18, 2.395023497994135e-18, 2.672265040835407e-18, 1.8520250922258567e-18, -2.8362174717302322e-18, -2.7091336133218322e-18, -3.625149180278402e-18, -1.023746324693021e-18, 2.713401526892143e-18, 1.0508707139515896e-18, -1.146922680107018e-16, -2.132189239513498e-18, -2.04507999418426e-21, 1.8179667063158607e-23, 3.975345674259291e-30, -2.291173472349736e-33, 2.958964206778159e-32, 2.6706783383283585e-33]"
https://www.geeksforgeeks.org/data-science/data-science-with-python-tutorial/,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.1004667869825718e-18, -2.19903647907855e-18, 2.401087400078148e-18, 2.395023497994135e-18, 2.672265040835407e-18, 1.8520250922258567e-18, -2.8362174717302453e-18, -2.7091336133171854e-18, -3.6251491804048046e-18, -1.0237463249087447e-18, 2.7273850783191324e-18, 3.0587490063892072e-18, 7.609698492029092e-19, 1.1466580319290193e-16, 1.305298713526832e-18, 7.468005697708295e-20, -7.78127591286433e-27, 5.840054206193865e-29, 3.4786647362204686e-29, 2.937298043625286e-33]"
https://jakevdp.github.io/PythonDataScienceHandbook/,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.1004667869825718e-18, -2.19903647907855e-18, 2.401087400078148e-18, 2.395023497994135e-18, 2.672265040835407e-18, 1.8520250922258567e-18, -2.8362174717302453e-18, -2.709133613317184e-18, -3.625149180420382e-18, -1.0237463249350955e-18, 2.72894935877625e-18, 2.981078791863356e-18, 2.925163218465728e-18, -1.673529331107937e-18, -1.1406680578958158e-16, 1.1331460408772678e-17, 1.4605898433785137e-26, -1.805581904724512e-28, -1.6442891171446383e-28, -1.644088521710001e-32]"
https://www.w3schools.com/datascience/,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.1004667869825718e-18, -2.19903647907855e-18, 2.401087400078148e-18, 2.395023497994135e-18, 2.672265040835407e-18, 1.8520250922258567e-18, -2.8362174717302453e-18, -2.709133613317184e-18, -3.62514918042036e-18, -1.0237463249349778e-18, 2.7289624642738532e-18, 2.9804867970738454e-18, 2.951307950965857e-18, -3.2024737672561623e-18, 1.437535797519902e-17, 1.1368984977662275e-16, -2.825795821492219e-24, 1.1624383343831822e-26, 1.4310644615545099e-27, -4.42703290702737e-31]"
https://towardsdatascience.com/machine-learning-basics-with-examples-part-1-c2d37247ec3d,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.1004667869825718e-18, -2.19903647907855e-18, 2.401087400078148e-18, 2.395023497994135e-18, 2.672265040835407e-18, 1.8520250922258567e-18, -2.8362174717302453e-18, -2.709133613317184e-18, -3.62514918042036e-18, -1.0237463249349714e-18, 2.7289593118898082e-18, 2.980646316039374e-18, 2.9476155669018953e-18, -2.99361494397857e-18, 2.732992760702253e-18, -3.474884544949326e-18, 1.1450159716191756e-16, -1.3353435464357409e-18, -1.1852625355805084e-18, -1.0301806261988429e-23]"
https://www.analyticsvidhya.com/blog/2021/09/comprehensive-guide-on-machine-learning/,0,0,206.84,,"[-0.0380211004328621, -0.0030746336442179687, -0.00047830535542871884, -0.002917181350816007, -0.006464275341025875, -0.00015970443038564543, 0.0056693608642854115, 3.220898544882937e-17, 1.5295253048168102e-18, -1.1133663825074111e-18, -1.8726420347738113e-18, 8.264958441421272e-19, -1.8659801684209717e-18, -2.7778173139469455e-18, 2.76861846560254e-19, 1.746527176595921e-18, -9.886981288899428e-19, 1.7175035031479301e-18, 2.8126354691797348e-18, 1.8422595091438587e-19, 2.8788562596112405e-18, -7.596185585435925e-19, -1.7431312847738278e-18, 1.6511866954481116e-18, 2.835541519972787e-18, -1.4006639878347923e-18, 2.0904737067783594e-18, -2.0452543428788827e-18, -2.297997422139893e-18, 5.924949182363589e-19, 3.1004667869825718e-18, -2.19903647907855e-18, 2.401087400078148e-18, 2.395023497994135e-18, 2.672265040835407e-18, 1.8520250922258567e-18, -2.8362174717302453e-18, -2.709133613317184e-18, -3.62514918042036e-18, -1.0237463249349714e-18, 2.728959311889803e-18, 2.9806463160388335e-18, 2.94761556695255e-18, -2.9936149466580938e-18, 2.7329924619865477e-18, -3.474887400334428e-18, -1.4880897823673458e-18, 8.855959103237513e-17, 7.25864184874636e-17, 4.5658166203660075e-22]"
